OBJECTID,objectid_1,vendor_name,vendor_city,vendor_state,vendor_zip_code,vendor_id
3129,3129,SMARTDRAW SOFTWARE LLC,SAN DIEGO,CA,92131,35748
3130,3130,KTEC E-STORE,QUINCY,IL,62305,37414
3131,3131,EZ AUTOMATION,BETTENDORF,IA,527221632,26837
3132,3132,MEC PANASONIC,NEWARK,NJ,07102,27092
3133,3133,SUSTAINABLESUPPLY.COM,BROOMFIELD,CO,800214132,27335
3134,3134,"STEEN, JUSTIN REESE",ASHEVILLE,NC,28804,28586
3135,3135,MALAPROPS BOOKSTORE,ASHEVILLE,NC,28801,31414
3136,3136,MEDALLION ATHLETIC PRODUCTS IN,SHERRILLS FORD,NC,28673,5844
3137,3137,DIANA WORTHAM THEATRE,ASHEVILLE,NC,28801,10166
3138,3138,"THOMAS A. STEITLER, MAI",ASHEVILLE,NC,28804,22492
3139,3139,OVERHEAD DOOR COMPANY OF THE HIGH COUNTRY INC,GREENVILLE,SC,29606,22615
3140,3140,SANRICO,PARIS,IL,75008,38765
3141,3141,PHILADELPHIA 201 HOTEL,PHILADELPHIA,PA,19103,31148
3142,3142,CBRNE CONVERGENCE,LICHFIELD,LN,WS137BH,32814
3143,3143,PSG CALIFORNIA LLC,GRAND TERRACE,CA,92313,33312
3144,3144,SPORTSMANS WAREHOUSE 6,ASHEVILLE,NC,288062251,33478
3145,3145,HOME SCIENCE TOOLS,BILLINGS,MT,59102,36601
3146,3146,WESTERN CAROLINA REGIO,FLAT ROCK,NC,287310000,37099
3147,3147,"BOFFA, LAURA        ",ASHEVILLE,NC,28806,24656
3148,3148,BODY ARMOR OUTLET,SALEM,NH,03079,30109
3149,3149,HIGHTECH SIGNS,AUSTIN,TX,78728,30773
3150,3150,NATIONWIDE TESTING ASSOCIATION,HUNTERSVILLE,NC,28708-1380,1908
3151,3151,WILLIAM MURRAY,BURLINGTON,NC,27217,10733
3152,3152,"CLARK'S PRINTING SERVICE, INC.",ASHEVILLE,NC,28806,16143
3153,3153,THERO  REALTRUCK,OCALA,FL,34471,38032
3154,3154,GRANNYS KITCHEN,CHEROKEE,NC,28719,28466
3155,3155,WILLIAMS GUNSIGHT CO,DAVISON,MI,48423,28709
3156,3156,HARMONY GEAR,AUSTIN,TX,78758,32622
3157,3157,KLINGSPOR WOODWORK,FLETCHER,NC,28732,34709
3158,3158,THE FAMILY HEALTH CENT,ASHEVILLE,NC,28801,36040
3159,3159,CARGILL INC,NORTH OLMSTED,OH,44070,3972
3160,3160,US TENNIS ASSOCIATION - NC,PRINCETON,NJ,08540,2718
3161,3161,HARDEES 1842,CLAREMONT,NC,28610,26030
3162,3162,ICONIC KITCHEN AND DRI,ASHEVILLE,NC,28801,37391
3163,3163,ELIZABETH F ATKINSON,ASHEVILLE,NC,28805,38055
3164,3164,LYKINS COMPANIES INC,MILFORD,OH,45150,26571
3165,3165,HOLIDAY INN HOTEL & SU,WEST COLUMBIA,SC,29169,29276
3166,3166,SP   RUBBER DESIGNS,MELBOURNE,FL,32934,31981
3167,3167,TACTICALGEAR.COM,CHESTERFIELD,MO,63005,32522
3168,3168,LOADMASTER TRAILER COMPANY LTD,PORT CLINTON,OH,43452,32645
3169,3169,CLA - VAL,COSTA MESA,CA,92627,35227
3170,3170,"FOREST MILLWORK, INC",ASHEVILLE,NC,28803,18350
3171,3171,HARPER CORPORATION - GENERAL CONTRACTORS,GREENVILLE,SC,29601,23176
3172,3172,LEB SERVICES LLC,GREENVILLE,SC,29615,26010
3173,3173,OFFICESUPPLY.COM,COLUMBUS,WI,53925,26508
3174,3174,JAMECO/JIMPAK ELECTRON,BELMONT,CA,94002,27006
3175,3175,PATTERSON POPE INC,CHARLOTTE,NC,28206,27255
3176,3176,GREENDEALER COM,DWIGHT,IL,60420,35164
3177,3177,CLAYTON A STEWART,ASHEVILLE,NC,28816,38745
3178,3178,"CAIN, JERRY",ASHEVILLE,NC,28805,27504
3179,3179,GENTRY HEATING LLC,SWANNANOA,NC,28778,28417
3180,3180,HIHP/HAMPTON INN,ARCHDALE,NC,27263,30089
3181,3181,H O BOSTROM CO,WAUKESHA,WI,53186,30338
3182,3182,HOLIDAY INN EXPRESS,LELAND,NC,28451,31085
3183,3183,CLAIM ADJ/YAGOOD TECHNOLO,GY,ST,00000,34915
3184,3184,"B ALLEN CONSTRUCTION, INC.",CANDLER,NC,28715,5260
3185,3185,MOUN ZION COMMUNITY DEVELOPMENT INC.,ASHEVILLE,NC,28801,11211
3186,3186,NC ASSOC OF RESCUE & EMS,GOLDSBORO,NC,27533-1914,1928
3187,3187,AMAZON,SEATTLE,WA,98101,20912
3188,3188,7-ELEVEN 35276,BOSTON,MA,02215,25240
3189,3189,KIMPTON CARDINAL HOTEL,WINSTON-SALEM,NC,27101,27398
3190,3190,GRUBHUBLENNYSSUBSHOP,NEW YORK CITY,NY,10018,30730
3191,3191,TERRENCE O. BROWN,POWDER SPRINGS,GA,30127,32353
3192,3192,KIRK KEY INTERLOCK COM,NORTH CANTON,OH,44720,37726
3193,3193,PARKER POE ADAMS & BERNSTEIN LLP,CHARLOTTE,NC,28260-3857,2071
3194,3194,FIRST CITIZENS BANK,RALEIGH,NC,27626-0522,989
3195,3195,"GULBRANDSEN TECHNOLOGIES, INC.",CLINTON,NJ,08809,17554
3196,3196,FIRE DEPT TRAINING NET,FAIRLAND,IN,46126,29960
3197,3197,SP   THINBLUELINEUSA,ANN ARBOR,MI,48106,32210
3198,3198,BATTENFELD TECH INC.,COLUMBIA,MO,65201,32957
3199,3199,LINKO TECHNOLOGY INC.,VANCOUVER,BC,V6E 4M3,33043
3200,3200,RTI AAHOTELS SOFITEL C,WILMINGTON,DE,19808,33206
3201,3201,CURATE EVENTS,ASHEVILLE,NC,28801,34288
3202,3202,"THE THREE RING BREWING CO., LLC",ASHEVILLE,NC,28801,24301
3203,3203,NEW RESOURCES GROUP  I,BRIDGEPORT,CT,066070000,25632
3204,3204,WWW.KENNYPRODUCTS.COM,LOS ANGELES,CA,90501,27633
3205,3205,BOWER USEFUL PRODUCTS,GARFIELD,MN,56332,27882
3206,3206,WALTER CURTIS CO LLC,DEWITT,MI,48820,28964
3207,3207,VENTRA VENDING 05307,CHICAGO,IL,60607,29711
3208,3208,WEST SANITATION SERVICES,BATON ROUGE,LA,70806,8257
3209,3209,"REMIX SOFTWARE, INC.",SAN FRANCISCO,CA,94110,20614
3210,3210,JOHNDEERESTORE.COM,CHARLOTTE,NC,28269,37975
3211,3211,SP   FRENCH BROAD CHOC,ASHEVILLE,NC,28801,38553
3212,3212,ANILIA HORNSBY,ASHEVILLE,NC,28806,30979
3213,3213,RESPONDER SUPPORT SERVICES,NEBO,NC,28761,32024
3214,3214,CP DENVER,DENVER,CO,80202,32602
3215,3215,THULE INC,SEYMOUR,CT,06483,33684
3216,3216,LARK OF BUNCOMBE PROPERTIES LLC,ASHEVILLE,NC,28816,34225
3217,3217,RIBEYES STEAK HOUSE -,WILLIAMSTON,NC,27892,35270
3218,3218,BENJAMIN MEDIA,BRECKSVILLE,OH,44141,25569
3219,3219,IFEBP   MILWAUKEE,BROOKFIELD,WI,53045,27696
3220,3220,HUSEBY INC,CHARLOTTE,NC,28208,28237
3221,3221,CITY PLACE ST LOUIS,ST LOUIS,MO,63102,29897
3222,3222,FLAG OF HONOR / HEROES,BIG INDIAN,NY,12410,30942
3223,3223,WEST CHATHAM WARNING DEVICES,SAVANNAH,GA,31405,4527
3224,3224,CENTER FOR PUBLIC SAFETY EXCEL,CHANTILLY,VA,20151,8855
3225,3225,APPROVED ENVIROMENT IN,INDIANAPOLIS,IN,46241,35997
3226,3226,SUNSHINE CHEVROLET LLC,FLETCHER,NC,28732,36495
3227,3227,CLB IFEUSABRANCH,CROFTON,MD,21114,38659
3228,3228,LANKMARK RESORT,MYRTLE BEACH,SC,29577,25924
3229,3229,GEORGIA UNDERGROUND & SUPPLY INC,FOREST PARK,GA,30297,27341
3230,3230,MERIAL LTD,DULUTH,GA,30096,27590
3231,3231,"SIMPLE COMMUNICATIONS TECHNOLOGIES, LLC",HARRISBURG,NC,28075,29505
3232,3232,BADASSEXTENSIONCORDS.C,COMMERCE,CA,90040,30003
3233,3233,CLIPPER SERVICE,CONCORD,CA,94520,32167
3234,3234,"PYROTECNICO FIREWORKS, INC.",NEW CASTLE,PA,16101,2014
3235,3235,"RHINEHART FAMILY COMPANY, INC.",CANDLER,NC,28715,14955
3236,3236,"SUPERIOR PRINTING, INC.",SANTA FE SPRINGS,CA,90670,19824
3237,3237,POWER WASHER SALES,LITTLETON,MA,01460,20949
3238,3238,LENOIR-RHYNE UNIV CNP2,HICKORY,NC,28601,31775
3239,3239,THE INST OF INT AUDITO,LAKE MARY,FL,32746,32316
3240,3240,VF OUTLET 85,ASHEVILLE,NC,28806,32808
3241,3241,SP   MHS: MULTI-HEALTH,TORONTO,ON,M2H3R6,33933
3242,3242,MELISSA LOPEZ,ASHEVILLE,NC,28803,34474
3243,3243,FITNESS LIFESTYLES INC,NEPTUNE,NJ,07753,34480
3244,3244,"4 SEASONS SITE AND DEMO, INC.",WILMINGTON,NC,28408,25277
3245,3245,FIRE HOSE DIRECT,MOORESVILLE,NC,28117,25818
3246,3246,LLLREPTILE AND SUPPLY,VISTA,CA,92081,27441
3247,3247,HIGHLY MOTIVATED INC,HENDERSONVILLE,NC,28739,27939
3248,3248,FLIGHT LIGHT INC.,SACRAMENTO,CA,95823,29605
3249,3249,ELECTRIC MOTOR WHO,CAMDEN-WYOMIN,DE,11993,30146
3250,3250,WHOLESALE GLASS & MIRROR CO.,ASHEVILLE,NC,28806,2904
3251,3251,BROTHER WOLF CANINE RESCUE INC,ASHEVILLE,NC,28814,9147
3252,3252,THE ASHEVILLE CITY SCHOOLS FOUNDATION,ASHEVILLE,NC,28802,10229
3253,3253,LEATHERMAN TOOL GROUP,PORTLAND,OR,97220,27298
3254,3254,"ROGER'S PETROLEUM, INC.",MORRISTOWN,TN,37814,32459
3255,3255,WONDERWORKS PIGEON FOR,PIGEON FORGE,TN,37863,32708
3256,3256,HILTON GARDEN INN,WINSTON SALEM,NC,271033063,35954
3257,3257,FAIRFIELD INN AND SUIT,MONROE,NC,28110,38118
3258,3258,COUNCIL OF INDEPENDENT BUSINESS OWNERS INC,ASHEVILLE,NC,28804,27149
3259,3259,DELTA     00621816333854,TAMPA,FL,303541989,27690
3260,3260,"RANDSTAD NORTH AMERICA, INC.",ATLANTA,GA,30374-2344,37428
3261,3261,"PROFESSIONAL DEVELOPMENT ACADEMY, LLC",CLACKAMAS,OR,97015,37969
3262,3262,HAMPTON INN & SUITES W,WINSTON SALEM,NC,27101,38559
3263,3263,AMERICAN CAMPING ASSOC,MARTINSVILLE,IN,46151,28772
3264,3264,RAYMOND R MORAWSKI  ,ASHEVILLE,NC,28806,29313
3265,3265,"WITHERSRAVENEL, INC.",CARY,NC,27511,29854
3266,3266,SP   GOLF TEES ETC,DENVER,CO,80204,30936
3267,3267,SHAY BROWN EVENTS MANAGEMENT,ASHEVILLE,NC,28804,32018
3268,3268,REDWINGIRISHSETTER,RED WING,MN,55066,35313
3269,3269,"LEGACY COMMERCIAL POOL SERVICES, INC.",CHARLOTTE,NC,28277,13352
3270,3270,"S & S MANAGEMENT GROUP, LLC",ROSWELL,GA,30076,21842
3271,3271,"LAWRENCE, JOE       ",JOHNSON CITY,TN,37601,25091
3272,3272,MR.COFFEE,BOCA RATON,FL,33431,28008
3273,3273,HEARTSMART.COM,NEW MILFORD,CT,06776,28672
3274,3274,GEMINICOMPUTERS.COM,NEW YORK CITY,NY,11366,30332
3275,3275,MAZZELLA LIFTING TECHN,CLEVELAND,OH,44142,34245
3276,3276,FRESHPARK INDUSTRIES,HUNTINGTON BEACH,CA,92647,36498
3277,3277,TO THE BRIM,FAIRVIEW,NC,28730,36830
3278,3278,REGINALD RICHARDSON,GASTONIA,NC,28054,38490
3279,3279,THOMPSON ROOFING,SOPHIA,NC,27350,38181
3280,3280,BLAINE WHITE,FAIRVIEW,NC,28730,38845
3281,3281,CITI LLC,CHARLOTTE,NC,28233,28695
3282,3282,CI CI'S PIZZA #173,SPARTENBURG,SC,29301,29027
3283,3283,THEEVENTSCALPLUGINS,MINNEAPOLIS,MN,55402,31566
3284,3284,PATIOLIVING.COM,CHICAGO,IL,60611,31898
3285,3285,AUSTIN GLENN OWNBEY,FLETCHER,NC,28732,32230
3286,3286,THE COLLINS SCH,NEW YORK,NY,10010,33226
3287,3287,GALT HOUSE HOTEL,LOUISVILLE,KY,40202,25469
3288,3288,RENAISSANCE CLEVELAND,CLEVELAND,OH,44113,25801
3289,3289,GLMV ARCHITECTURE INC,WICHITA,KS,67211,27129
3290,3290,GLOBAL IMPACT CONSULTING LLC,SKYLAND,NC,28776,27461
3291,3291,DUVAL FORD LLC,JACKSONVILLE,FL,32210,30710
3292,3292,DEVILS FORK,COLUMBIA,SC,29201,30879
3293,3293,"SPIRIT REALTY, LP",DALLAS,TX,75201-2407,35124
3294,3294,ACT LANDMARK LEARNING,DALLAS,TX,75201,36784
3295,3295,COMFORT SUITES CARY NC,CARY,NC,27518,31211
3296,3296,DOR TAX PAYMENTS,RALEIGH,NC,27604,31374
3297,3297,CHEADLES AUTO ART AND,ASHEVILLE,NC,28806,31706
3298,3298,GOLF CARTS OF ASHEVILL,ASHEVILLE,NC,28806,31875
3299,3299,"MAULDIN & JENKINS, LLC",ATLANTA,GA,30339,32038
3300,3300,EPSON   STORE,LONG BEACH,CA,90806,32207
3301,3301,"MST CONCRETE PRODUCTS, INC.",CENTRAL,SC,29630,16077
3302,3302,AFFION PUBLIC,CAMP HILL,PA,17011,19495
3303,3303,"BOWEN NATIONAL RESEARCH, LLC",PICKERINGTON,OH,43147,19827
3304,3304,"LEVIN, MYRA         ",ASHEVILLE,NC,28804,25114
3305,3305,TOOL REPAIR PARTS,ESCONDIDO,CA,92029,26774
3306,3306,"MCLAUGHLIN YOUNG EMPLOYEE SERVICES,  INC.",CHARLOTTE,NC,28209,32725
3307,3307,"SPEEDGRAPHICS & SIGN DESIGN, INC.",ARDEN,NC,28704,35479
3308,3308,CHR CHRISTIANBOOK,PEABODY,MA,01960,37471
3309,3309,TRIAD FREIGHTLINER GRE,GREENSBORO,NC,27409,37803
3310,3310,BOWMAN CONSTRUCTION INC,BRYSON CITY,NC,28713,30733
3311,3311,KIM WISHCAMPER PHOTOGR,ASHEVILLE,NC,28801,30856
3312,3312,4TE IL PROF LICENSEFEE,SPRINGFIELD,IL,62786,31065
3313,3313,FAIRFIELD INN & SUITES,WASHINGTON,NC,27889,31188
3314,3314,"BIG SPRING ENTERTAINMENT, LLC",HUNTSVILLE,AL,35801,31397
3315,3315,TAYLOR JOHNSON,FOREST CITY,NC,28043,31852
3316,3316,"ECS SOUTHEAST, LLP",ASHEVILLE,NC,28803,8280
3317,3317,CINTAS,CINCINNATI,OH,45263-0803,5695
3318,3318,"DAVID GRAY, TRUSTEE",ASHEVILLE,NC,28801,1118
3319,3319,"MCDONALD, BRITTANY",ARDEN,NC,28704,25592
3320,3320,CLEAN RECOVER INC,SCREVEN,GA,31560,27507
3321,3321,AMERICAN THERAPEUTIC R,RESTON,VA,20191,34414
3322,3322,SP   SUNF TIRES,ONTARIO,CA,91710,36329
3323,3323,ASANA.COM,SAN FRANCISCO,CA,94103,38327
3324,3324,ASHEVILLE DOWNTOWN ASSOC,ASHEVILLE,NC,28801,139
3325,3325,"MOUNTAIN UNDERGROUND, INC.",CANDLER,NC,28715,11623
3326,3326,MARYLAND MATERIALS LLC,GAITHERSBURG,MD,20877,34099
3327,3327,DEVON BURKHALTER,ASHEVILLE,NC,28804,35642
3328,3328,AZIZA LOVE,ASHEVILLE,NC,28801,36429
3329,3329,SP   NORTHCOMM TECHNOL,PLANO,TX,75025,38304
3330,3330,ROBERT TREAT HOTEL,NEWARK,NJ,07102,25615
3331,3331,HOSPITALITY CAREERS ON,ENGLEWOOD,CO,80111,26943
3332,3332,ALLEGRA PRINT AND IMAG,SPARTANBURG,SC,29306,28148
3333,3333,GENERGY POWER LLC,LANCASTER,PA,17601,29150
3334,3334,DISCOUNTLOWVOLTAGECOM,ANAHEIM,CA,92807,29814
3335,3335,"SUNBELT RENTALS,INC",FORT MILL,SC,29715,6405
3336,3336,BUNCOMBE COUNTY,ASHEVILLE,NC,28801-3572,408
3337,3337,CECILIA MARCHESINI,ASHEVILLE,NC,28804,12233
3338,3338,APSTYLEBOOK.COM,SANTA MONICA,CA,90405,32376
3339,3339,RISE - ASHEVILLE,RALEIGH,NC,27615,33040
3340,3340,SP   OUTDOORSOLARSTORE,GOLDEN,CO,80403,33627
3341,3341,SP   WIREFYSHOP,HALLANDALE BEACH,FL,33009,34291
3342,3342,WYATT GRANT,ASHEVILLE,NC,28803,35619
3343,3343,HICKORY NUT GAP MEATS LLC,FAIRVIEW,NC,28730,28294
3344,3344,MAINGATE INC,INDIANAPOLIS,IN,462143112,29127
3345,3345,"HAROLD A. TALBERT, JR. IRREVOCABLE TRUST",CANDLER,NC,28715,30209
3346,3346,LAKE JOCASSEE DIVE SHO,SALEM,SC,29676,30873
3347,3347,ROSES GARDEN SHOP,ASHEVILLE,NC,28801,31712
3348,3348,SOUTHERN PUMP & TANK CO,KNOXVILLE,TN,37917,2300
3349,3349,FIRST LINE TECHNOLOGY,CHANTILLY,VA,20151,27776
3350,3350,"MODERN AUTOMOTIVE NETWORK, LLC",BOONE,NC,28607,28858
3351,3351,"CORPORATE COMMUNICATIONS, INC",WESTBORO,MA,01581,29522
3352,3352,"BRITT, PETERS & ASSOCIATES, INC.",GREENVILLE,SC,29602,29645
3353,3353,TJMAXX #0650,ASHEVILLE,NC,28805,33063
3354,3354,WILDLIFE CONTROL SUPPL,WINDSOR LOCKS,CT,06026,33481
3355,3355,"SIGN SYSTEMS OF ASHEVILLE, LLC",HICKORY,NC,28603,34391
3356,3356,ANTHEM SPORTS LLC,PAWCATUCK,CT,06379,38350
3357,3357,VETERINARY MOLECULAR D,MILFORD,OH,45150,38891
3358,3358,THE COOLING CENTER INC,CHARLOTTE,NC,28208,34500
3359,3359,AVA'S DONUTS,ASHEVILLE,NC,28803,36575
3360,3360,KAHOOT! ASA,OSLO,DU,0160,38828
3361,3361,NALPAK COM,EL CAJON,CA,92020,26674
3362,3362,WWW.NORTHERNSAFETY.COM,FRANKFORT,NY,13340,27670
3363,3363,SUBWAY        00238642,ASHEVILLE,NC,28806,30670
3364,3364,"K2 IRRIGATION SERVICES, INC",ENKA,NC,28728,31251
3365,3365,BEASLEYS CHUCKS FOX,RALEIGH,NC,27601,32330
3366,3366,HAMPTON INN ROANOKE,ROANOKE,VA,24011,34168
3367,3367,NC INTERNAL AFFAIRS INVESTIGATORS ASSOCIATION,HIGH POINT,NC,27265,5426
3368,3368,NAPA AUTO PARTS,ASHEVILLE,NC,28801,1891
3369,3369,NI GOVERNMENT SERIVCES INC.,CHARLOTTE,NC,28290-4039,14377
3370,3370,PAS SYSTEMS INTERNATIO,FREDERICKSBUR,VA,22401,25738
3371,3371,RESPONDER PUBLIC SAFET,SAINT LOUIS,MO,63043,28689
3372,3372,REID ELECTRIC,GREER,SC,29650,31560
3373,3373,PARAGON VISUAL LLC,TITUSVILLE,FL,32780,36515
3374,3374,KUBOTA OF ASHEVILLE,CANDLER,NC,28715,8735
3375,3375,MOUNTAIN ENVIRONMENTAL SERVICE,CANTON,NC,28716,3574
3376,3376,"PRINCIPLE LOGIC, LLC",ACWORTH,GA,30101,10063
3377,3377,"MARVILL, CATHERINE L.",RALEIGH,NC,27613,19641
3378,3378,VUDU.COM,SUNNYVALE,CA,94086,37703
3379,3379,GREENDISK  INC,425-3928700,WA,98029,38035
3380,3380,CBI FLIPPINGBOOK LTD.,CHICAGO,IL,60654,29628
3381,3381,DIESEL POWER TRUCK CTR,CANDLER,NC,28715,30956
3382,3382,LAKEVIEW PUTT AND PLAY,ARDEN,NC,28704,32625
3383,3383,SUB NON VERIFIED - SMALL,,,,33621
3384,3384,MOUNTAIN RESTORATION S,ARDEN,NC,28704,36621
3385,3385,MCKESSON MEDICAL SURGI,SHORT PUMP,VA,23233,37202
3386,3386,ENVIRONMENTAL COMPLIANCE ASSOCIATES CORP,BRIGHTWATERS,NY,11718,25051
3387,3387,"OGDEN, MICHAEL      ",SALISBURY,NC,28144,25214
3388,3388,US AIRPORT TAXI,SAINT PAUL,MN,55104,25546
3389,3389,PCI PRODUCTS CO,CHINO,CA,91710,26379
3390,3390,OMNI CHARLOTTE,CHARLOTTE,NC,28202,26628
3391,3391,REESE TRAILER SALES,MILLS RIVER,NC,28759,4298
3392,3392,"AUGUSTA FIBERGLASS COATINGS, INC.",BLACKVILLE,SC,29817,20282
3393,3393,GRACE ALLEY,SAUGUS,CA,91350,38885
3394,3394,COMMUNITY EYE CARE,CHARLOTTE,NC,28208,25360
3395,3395,PARKWAY DIGITAL,NEW YORK CITY,NY,112135327,29983
3396,3396,FRENCH BROAD STONE AND,ASHEVILLE,NC,28803,36020
3397,3397,FMCSA D&A CLEARINGHOUS,WASHINGTON,DC,20590,36266
3398,3398,APC TELECOM SERVICES LLC,RALEIGH,NC,27615,36561
3399,3399,APPALACHIAN WILDLAND FIRE SERV,ARDEN,NC,28704,6276
3400,3400,ALAN TYE & ASSOCIATES L.C.,FAIRFAX,VA,22031,4693
3401,3401,MINORITY ENTERPRISE DEVELOPMENT (MED),ASHEVILLE,NC,28802-1744,10604
3402,3402,EARTHFORT LLC,CORVALLIS,OR,97333,25254
3403,3403,KWIK KOPY PRINTING,ASHEVILLE,NC,28803,36661
3404,3404,SHOPLET.COM,NEW YORK,NY,10006,26588
3405,3405,HAMPTON INN GASTONIA,CHARLOTTE,NC,28054,27169
3406,3406,HILTON HOTELS,GREENVILLE,NC,278346907,28503
3407,3407,6 AM CITY LLC,GREENVILLE,SC,29611,31752
3408,3408,WORLDWIDE USA.COM,AFFTON,MO,63123,33667
3409,3409,LANIER AIR PRODUCTS INC.,TOCCOA,GA,30577,34995
3410,3410,MICRO-TEL INC,NORCROSS,GA,30092,6963
3411,3411,HORSE SENSE OF THE CAROLINAS INC,MARSHALL,NC,28753,10504
3412,3412,NASCO,FT. ATKINSON,WI,53538,11629
3413,3413,"ECOLAB, INC.",ST. PAUL,MN,55102,16160
3414,3414,RESERVATION DOUBLETRE,SAN FRANCISCO,CA,94133,38095
3415,3415,HOBART ESTORE,TROY,OH,45374,38931
3416,3416,TACO BELL #027330,ASHEVILLE,NC,28806,25941
3417,3417,HISTORIC BROOKSTOWN IN,WINSTON-SALEM,NC,27101,27816
3418,3418,RESIDENCE INN,SAVANNAH,GA,31401,29482
3419,3419,COMFORTEK SEATING,LETHBRIDGE,AB,T1H5M8,32980
3420,3420,KEN WILSON FORD,CANTON,NC,28716,34646
3421,3421,MATERIAL SALES CO,SWANNANOA,NC,28778,1745
3422,3422,ANTHONY ELLERBE,ASHEVILLE,NC,28806,909
3423,3423,DOUBLETREE HOTEL DENVR,DENVER,CO,802072319,25552
3424,3424,ENVATOMARKET30711386,SALT LAKE CITY,UT,84111,25795
3425,3425,ST JOHNS EPISCOPAL CHURCH,ASHEVILLE,NC,28805,26634
3426,3426,NET WORLD SPORTS LTD,WREXHAM,LN,LL139UT,33126
3427,3427,EPSILON INC,WEAVERVILLE,NC,28787,33372
3428,3428,OES INC. - USD,LONDON,ON,N6L1P7,33272
3429,3429,MCNICHOLS COMPANY,TAMPA,FL,33607,34059
3430,3430,FIRST OUT RESCUE EQUIP,TONAWANDA,NY,14150,34354
3431,3431,"RUBICON GLOBAL, LLC",ATLANTA,GA,30326,35141
3432,3432,JUSTICE CLEARINGHOUSE,COLORADO SPRINGS,CO,80920,38682
3433,3433,QUANTICO TACTICAL,ABERDEEN,NC,28315-0000,38928
3434,3434,CREATIVE BUS SALES INC,CHINO,CA,91710,26780
3435,3435,WICKLANDER ZULAWSKI AS,DOWNERS GROVE,IL,60515,27862
3436,3436,HUMAN RESOURCE MANAGEM,KERNERSVILLE,NC,27284,28403
3437,3437,"TRUE FITNESS TECHNOLOGY, INC.",O'FALLON,MO,63366,28649
3438,3438,HILTON GARDEN INN NASH,NASHVILLE,TN,37201,32190
3439,3439,"BLUE RIDGE PRINTING CO., INC.",ASHEVILLE,NC,28806,32731
3440,3440,"FERGUSON ENTERPRISES, INC.",ASHEVILLE,NC,28803,11775
3441,3441,"ENSLEN, ROBERT DAVID",FREDERICKSBURG,VA,22408,28589
3442,3442,RYANS 2370,ASHEVILLE,NC,28806,29253
3443,3443,THE PUBLIC SAFETY STOR,LEXINGTON,KY,40505,33664
3444,3444,REMARKABLE,OSLO,DU,0473,38407
3445,3445,FAST SIGNS,ASHEVILLE,NC,28806,1055
3446,3446,"KIRKS AUTOMOTIVE, INC.",DETROIT,MI,48204,16375
3447,3447,HILTON GARDEN INN RALE,CARY,NC,27518,26027
3448,3448,G & B ENERGY/APPALA,ELKIN,NC,28621,26525
3449,3449,WPY NATIONAL COMMUNITY,WASHINGTON,DC,20006,37388
3450,3450,REAL DATA,CHARLOTTE,NC,28203,27238
3451,3451,C&NN ANNUAL MEMBERSHIP,MINNEAPOLIS,MN,55414,33023
3452,3452,HAMPTON INN & SUITES,CHARLOTTE,NC,28277,33189
3453,3453,FS COM INC,RENTON,WA,98057,33687
3454,3454,ACUMEN DATA SYSTEMS INC.,WEST SPRINGFIELD,MA,01089,34185
3455,3455,OLES GUACAMOLES,BLACK MTN,NC,287110000,34849
3456,3456,NCSEAA,RESEARCH TRIANGLE PK,NC,27709,6488
3457,3457,CHEAP JOE'S ART STUFF,BOONE,NC,28607,11394
3458,3458,DETROIT SALT COMPANY,DETROIT,MI,48217,11563
3459,3459,CHAMMIES CAR WASH JIFF,ASHEVILLE,NC,28803,31792
3460,3460,ADVANCED ANALYTICAL SO,PARKERSBURG,WV,26104,34042
3461,3461,AAMA E-LEARNING,CHICAGO,IL,60606,38121
3462,3462,ASHEVILLE FOSTER SDA CHURCH,ASHEVILLE,NC,28803,26382
3463,3463,FATBRAIN TOYS,OMAHA,NE,68022,27879
3464,3464,Road Cases,HOLBROOK,NY,11741,28875
3465,3465,AC ASHEVILLE,ASHEVILLE,NC,28801,30129
3466,3466,DOMOKUR ARCHITECTS INC,BREVARD,NC,28712,30461
3467,3467,CAMBRIA SUITES PHILADE,PHILADELPHIA,PA,19107,31125
3468,3468,MARK DEVERGES,ASHEVILLE,NC,28804,843
3469,3469,"FORTILINE, INC.",CONCORD,NC,28027,2097
3470,3470,LAWMEN'S SAFETY SUPPLY,RALEIGH,NC,27603,1556
3471,3471,"STARBOARD CONSULTING, LLC.",LONGWOOD,FL,32779,11749
3472,3472,"MDSOLUTIONS, INC.",PLAIN CITY,OH,43064,19741
3473,3473,FAIRFIELD INN AND SUIT,SHELBY,NC,28150,38762
3474,3474,TWIN PEAKS OF CONCORD,CONCORD,NC,28027,30770
3475,3475,INTERNATIONAL TRANSACTION,ASHEVILLE,NC,28801,32811
3476,3476,UBER   TRIP,SAN FRANCISCO,CA,94105,33475
3477,3477,SPORT DECALS INC,SPRING GROVE,IL,60081,33807
3478,3478,PANOR CORP.  MAXXIMA,HAUPPAUGE,NY,117883717,34397
3479,3479,2CO.COM WPRSSAGGREGATO,8560,ML,MST1805,36721
3480,3480,EXECUTIVE REPERTORY LLC,ASHEVILLE,NC,28804,26860
3481,3481,COURTYARD BY MARRIOTT,GREENVILLE,NC,27834,27401
3482,3482,PIER 1        00011403,ASHEVILLE,NC,28805,27856
3483,3483,MUELLER POOLNDARTS.COM,LINCOLN,NE,68512,28397
3484,3484,EMBASSY SUITES NEW ORL,NEW ORLEANS,LA,70130,29110
